id,package,review,merged_main,merged_second
7c2ad005-afc9-11e6-b721-c4b301cdf627,com.danvelazco.fbwrapper,great alternative to facebookmessenger noticed that on nexus 6p that the app crashes when you click on the message tab,feature,resource management
7c2ad085-afc9-11e6-8d52-c4b301cdf627,com.danvelazco.fbwrapper,great app but love this app until recently biggest is it crashes everytime i try to access messages havent been able to access for a week or so i installed this app primarily because i dont want to install messanger and enjoy the space saving so may stop using if not fixed i unistalled and reinstalled and still crashing also tagging isnt consistent sometimes you can sometimes you cant otherwise liked the app and would have given 4 stars note5 user,feature,resource management
7c2ad111-afc9-11e6-9028-c4b301cdf627,com.danvelazco.fbwrapper,chat crashes app i cant send messages anymore with this app it immediately crashes tried clearing cache but still happens,feature,resource management
7c2ad554-afc9-11e6-951e-c4b301cdf627,com.danvelazco.fbwrapper,great app the app is a pretty good substitute unfortunately it crashes when clicking on the chat navigation item,feature,resource management
7c2ad5d7-afc9-11e6-834e-c4b301cdf627,com.danvelazco.fbwrapper,now it crashes any time i try to check notifications uninstalled and reinstalled still immediately causes the app to crash on a samsung galaxy s4 running android 43,feature,resource management
7c2ad657-afc9-11e6-bcd9-c4b301cdf627,com.danvelazco.fbwrapper,great app but recently crashes when trying to go to messages on fb although it is hard to say if its the app or fb causing the issue,feature,resource management
7c2ad6d1-afc9-11e6-a0dd-c4b301cdf627,com.danvelazco.fbwrapper,its randomly started to crash ive used this app for ages and never had any issues but for some reason today its crashing everytime i click on something,not meaningful,
7c2ad751-afc9-11e6-8fe2-c4b301cdf627,com.danvelazco.fbwrapper,after 6 months use and latest update it has started crashing when opening messages,feature,resource management
7c2ad7ca-afc9-11e6-ba6a-c4b301cdf627,com.danvelazco.fbwrapper,works but the last few days when i tried going into any messages whether through inbox or or on someones wall it crashes and shuts down,feature,resource management
7c2ad8cc-afc9-11e6-ace8-c4b301cdf627,com.danvelazco.fbwrapper,was a solid 5 until messenger broke can someone fix the messenger function the app crashes when trying to load messages,feature,resource management
7c2ad94f-afc9-11e6-a9f9-c4b301cdf627,com.danvelazco.fbwrapper,outstanding messenger causes the app to crash this is otherwise an excellent app the facebook app always seemed to slow down my phone and kill the battery,feature,resource management
7c2ad9d1-afc9-11e6-a95a-c4b301cdf627,com.danvelazco.fbwrapper,messages dont work app force closes when trying to open an individual message,feature,resource management
7c2ada4a-afc9-11e6-9537-c4b301cdf627,com.danvelazco.fbwrapper,pitiful click on notifications icon crashed reloaded and have to login all over again crapware,feature,resource management
7c2adaca-afc9-11e6-bbf2-c4b301cdf627,com.danvelazco.fbwrapper,force closing on messages thanks to fb annoying marketing on the new messenger app when you enter the messages section tinfoil gets forced closes,feature,resource management
7c2adb45-afc9-11e6-b6d2-c4b301cdf627,com.danvelazco.fbwrapper,crashes when viewing messages used the app for over a year and a half with no problems until last week everytime you click on your messages the app crashes without fail please fix it would be 5 stars without this problem,feature,resource management
7c2adbc5-afc9-11e6-a8d7-c4b301cdf627,com.danvelazco.fbwrapper,facebook fights this app love this app but please fix the messenger crashing or popping up playstore to install fb messenger,feature,resource management
7c2adc47-afc9-11e6-857e-c4b301cdf627,com.danvelazco.fbwrapper,new problem crashes everytime i try to go to messages worked fine beforeew problem crashes everytime i try to go to mew problem crashes,feature,resource management
7c2adcca-afc9-11e6-ac51-c4b301cdf627,com.danvelazco.fbwrapper,i like the app but just recently it started crashing when i tried to open messenger,feature,resource management
7c2ade59-afc9-11e6-ace1-c4b301cdf627,com.danvelazco.fbwrapper,it worked exceptionally well for awhile now it crashes constantly checking messages on it is a no go as it will definitely crash if the devs fix this issue the app will be back to its old working self please actually do something this is a good solution to the garbage facebook app,feature,resource management
7c2adf70-afc9-11e6-a21f-c4b301cdf627,com.danvelazco.fbwrapper,instant messaging broken not working crashes the app,feature,resource management
7c2adff3-afc9-11e6-9365-c4b301cdf627,com.danvelazco.fbwrapper,crashing messages are crashing for no reason as far as i can tell why is this,feature,resource management
7c2ae06b-afc9-11e6-961d-c4b301cdf627,com.danvelazco.fbwrapper,crashes when accessing messages every time i try to read a new message the whole thing crashes recent update,feature,resource management
7c2ae1e8-afc9-11e6-8248-c4b301cdf627,com.danvelazco.fbwrapper,messages stopped working app crashes now everytime i try to see a message unfortunately tinfoil has stoppedessages stopped working app crashes now everytime i try to see a me,feature,resource management
7c2ae268-afc9-11e6-be5e-c4b301cdf627,com.danvelazco.fbwrapper,great app new messages bug though hey guys i love this app and everything it represents although facebook has recently tried to pull a fast one on you guys by updating their mobile browser messages platform it causes tinfoil to crash whenever you go to the messages menu and i figure its because facebook sends a pop up for their messages app everytime you hit the message button in a normal mobile browser hope you guys can fix this soon,feature,resource management
7c2ae2eb-afc9-11e6-b1d2-c4b301cdf627,com.danvelazco.fbwrapper,nope looks like fb has countered this app every time i tried accessing my inbox it crashed,feature,resource management
7c2ae3f0-afc9-11e6-9aee-c4b301cdf627,com.danvelazco.fbwrapper,good app good app overall until recently it crashes instead of opening messages tried clearing cache then cache and data then forced stop then uninstalled and reinstalled still crashing also it would be nice to be able to post links so people can see them and to post to groups,feature,resource management
7c2ae470-afc9-11e6-aa76-c4b301cdf627,com.danvelazco.fbwrapper,great latest news facebook force us to use messanger for conversations could you fix that it crash every time you go in messages,feature,resource management
7c2ae4f3-afc9-11e6-ac1c-c4b301cdf627,com.danvelazco.fbwrapper,one issue crashes everytime i try to go in to my pms,feature,resource management
7c2ae66e-afc9-11e6-af3e-c4b301cdf627,com.danvelazco.fbwrapper,love the app recent update is crashing when opening messages,feature,resource management
7c2ae6e8-afc9-11e6-9747-c4b301cdf627,com.danvelazco.fbwrapper,works but messenger stopped working havent had a problem until this week when it would crash whenever i looked at who messaged me,feature,resource management
7c2ae9c2-afc9-11e6-b347-c4b301cdf627,com.danvelazco.fbwrapper,crashes constantly crashes other than that its good but the crashing is whats going to make me uninstall,not meaningful,
7c2aea42-afc9-11e6-96f5-c4b301cdf627,com.danvelazco.fbwrapper,whered my tinfoil hat go app has been a favorite for years quick access no useless permissions intuitive navigation etc for the past month app force closes despite a reinstall of appreboot phone now theres a push notification to install fb messenger wo user approval not getting screwed over by developer incompetence,not meaningful,
7c2aeac5-afc9-11e6-a0de-c4b301cdf627,com.danvelazco.fbwrapper,crashes when checking messages works great except when i wanna check messages then the app force closes im sure itll be fixed with an update good job devs,feature,resource management
7c2aeb70-afc9-11e6-afeb-c4b301cdf627,com.danvelazco.fbwrapper,glad this exists ive enjoyed it for a while now but recently it has been crashing when i tap the messages icon,feature,resource management
7c2aec73-afc9-11e6-877c-c4b301cdf627,com.danvelazco.fbwrapper,messenger crashed yesterday now nothing loads i too lost ability to access messages and today all that loads is a white screen force quit and restarted my phone but no change sigh,feature,resource management
7c2aecf5-afc9-11e6-9cd4-c4b301cdf627,com.danvelazco.fbwrapper,ok facebooks force messenger app campaign is creating a force close if you press the messages icon k facebooks force messenger app campaign is creating a force close if you press the messag facebooks force messenger app campaign is creating a force close if you prefacebooks force messenger app campaign is creating a force closacebooks force messenger app campaign is creating acebooks force messenger app campaign is ebooks force messenger app cambooks force messenger appooks force messenger appoks force messenger apks force messengs force mess force forcforforforforforforforforforforforforforforforforfor,feature,resource management
7c2aed6e-afc9-11e6-8531-c4b301cdf627,com.danvelazco.fbwrapper,checking messages crashes app when i click the messages icon the app crashes i cant check my messages s,feature,resource management
7c2aedf0-afc9-11e6-891e-c4b301cdf627,com.danvelazco.fbwrapper,crashing i click on the messenger icon and it crashes add friends and notifications work but not messages,feature,resource management
7c2aeef5-afc9-11e6-b8fa-c4b301cdf627,com.danvelazco.fbwrapper,keeps crashing i luved this app till i cant scroll the page it shuts down and now if i click the message button that too crashes the app would give 5 stars if it didnt constantly keep crashing for no reason other than using it as intended scroll and touch screen to use functions that are now no longer functioning but instead crashing no matter how its used,feature,resource management
7c2af070-afc9-11e6-8231-c4b301cdf627,com.danvelazco.fbwrapper,recent update issue galaxy s5 crashes everytime the in app facebook messenger is opened,feature,resource management
7c2af138-afc9-11e6-bd11-c4b301cdf627,com.danvelazco.fbwrapper,crashes when i open messages,feature,resource management
7c2af1cf-afc9-11e6-9d00-c4b301cdf627,com.danvelazco.fbwrapper,messages are killing the app love the app but it is crashing on two different phone when i try to open a message,feature,resource management
7c2af24f-afc9-11e6-99b0-c4b301cdf627,com.danvelazco.fbwrapper,works good but my messenger crashes every time i try to open it within this app,feature,resource management
7c2af2c7-afc9-11e6-b03a-c4b301cdf627,com.danvelazco.fbwrapper,messaging not working the messaging is not working anymore when i hit the message icon the app crashes and say unfortunately tinfoil for facebook has stopped workingessaging not working the messaging is not working anymore when i hit the,feature,resource management
7c2af3c2-afc9-11e6-b939-c4b301cdf627,com.danvelazco.fbwrapper,facebook messenger it seems facebook is forcing ppl over to there messenger app to view messages this really bites tfh is crashing cause the web page is trying to send the user to the facebook app in google play,feature,resource management
7c2af445-afc9-11e6-a1cc-c4b301cdf627,com.danvelazco.fbwrapper,messaging not working now when you click on the messages tab it will a crash b let you see the list of messages then crash or c let you click on a message then crash before accessing it crash crash crash,feature,resource management
7c2af4c7-afc9-11e6-959e-c4b301cdf627,com.danvelazco.fbwrapper,finally stopped working like everyones saying crashes when trying to go to messages starting today first got warning from facebook that soon i would have to use messenger went to messages crashed now i cant open app at all too bad been using this for years and happy with it maybe therell be a workaround thanks for app,feature,resource management
7c2af5c0-afc9-11e6-83bc-c4b301cdf627,com.danvelazco.fbwrapper,5 stars but force closes when i go to messages now i have faith youll update and fix this issue though thanks for the good work,feature,resource management
7c2af6b8-afc9-11e6-8ba3-c4b301cdf627,com.danvelazco.fbwrapper,love this app the official app the messenger feature in this app just died though keeps crashing the app when i try to check messages this is new,feature,resource management
7c2af930-afc9-11e6-81a6-c4b301cdf627,com.danvelazco.fbwrapper,problem tinfoil crashes when i click the top menu bar messages option it happens today almost all the time before today it worked im using this app two days now,feature,resource management
7c2afafa-afc9-11e6-8534-c4b301cdf627,com.danvelazco.fbwrapper,used to be great no longer working apparently a facebook update is breaking functionality of the private messaging portion of the app now it crashes whenever you check for private messages,feature,resource management
7c2afbf5-afc9-11e6-b220-c4b301cdf627,com.danvelazco.fbwrapper,45 chat now crashes app im sure this is a problem with facebook and not the app,feature,
7c2afc78-afc9-11e6-8614-c4b301cdf627,com.danvelazco.fbwrapper,perfect until recently started crashing whenever i go into messages now,feature,resource management
7c2afcf0-afc9-11e6-880b-c4b301cdf627,com.danvelazco.fbwrapper,used to be better keeps crashing when i try to open chat very annoying,feature,
7c2afd68-afc9-11e6-829c-c4b301cdf627,com.danvelazco.fbwrapper,great its a superb minimal app that uses little resources and it also gives you the option to block images i would have kept it forever but starting yesterday i think facebook doesnt support browser based messages since i get an error and the app crashes,feature,resource management
7c2afde8-afc9-11e6-a7b4-c4b301cdf627,com.danvelazco.fbwrapper,5 star for awesome but now fb is crashing messenger definitely an awesome app normal fb is around 277 mb and kills my battery tinfoil is under 6mb and is awesome but now when i go to my messages it crashes tinfoil pls halp,feature,resource management
7c2afee3-afc9-11e6-a97f-c4b301cdf627,com.danvelazco.fbwrapper,messaging not working i decided i didnt want to use messenger because of the mic permissions thats just a bit too much to me its been working fine for a few months but today it seems like fb has found a way to get around this as of tonight when i try to go to my messages it force closes the app the last thing i saw on the messaging screen was your conversations are moving to messengeranyone elseessaging not working i decided i didnt want to use messenger because of the mic permissi,feature,resource management
7c2b0394-afc9-11e6-a787-c4b301cdf627,com.danvelazco.fbwrapper,crashes error message crashes or gives an error message when trying to access messages,feature,resource management
7c2b04b5-afc9-11e6-9396-c4b301cdf627,com.danvelazco.fbwrapper,its okay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messages causes the entire app to crash mehits okay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messages causes the entire app to crash mehits okay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messages causes the entire app to crash mehts okay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messages causes the entire app to crass okay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messages causes the entire apps okay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messages causes the ent okay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messages causes tokay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messages caukay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messagesay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the messay is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the mes is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me is accurate better than the official fb but i had issues with it refreshing too often making it impossible to read through the food my biggest complaint is that the messaging hasnt worked in forever and clicking on the me,feature,resource management
7c2b0538-afc9-11e6-a1d1-c4b301cdf627,com.danvelazco.fbwrapper,was excellent app but now crashing crashing when clicking the messengermessages icon,feature,resource management
7c2b063a-afc9-11e6-a15a-c4b301cdf627,com.danvelazco.fbwrapper,messages crash if i tap on the messages the app automatically crashes and closes apart from this i dont think there are any issues and it seems good but without the messages i cant use it,feature,resource management
7c2b07f3-afc9-11e6-80f3-c4b301cdf627,com.danvelazco.fbwrapper,great except one thing great app but crashes if you do anything with messages,feature,resource management
7c2b096e-afc9-11e6-8fee-c4b301cdf627,com.danvelazco.fbwrapper,going to view messages crashes the app used to work doesnt anymore,feature,resource management
7c2b09e8-afc9-11e6-962c-c4b301cdf627,com.danvelazco.fbwrapper,fix it asap i cant open my inbox messages each time i tap that chat icon suddenly unexpected force close it wasnt like this when i just download it,feature,resource management
7c2b0ae3-afc9-11e6-9002-c4b301cdf627,com.danvelazco.fbwrapper,crash crash all the time,not meaningful,
7c2b0c5e-afc9-11e6-b945-c4b301cdf627,com.danvelazco.fbwrapper,all i use except for messages recently it has been crashing when i try to navigate to messages facebook mobile works for messages which means the problem lies in the app itself before this issue the app was perfect,feature,resource management
7c2b0d59-afc9-11e6-8487-c4b301cdf627,com.danvelazco.fbwrapper,message not working i think this does a great job with most facets of facebook just one thing it crashes when i go to facebook messages,feature,resource management
7c2b0e21-afc9-11e6-93ae-c4b301cdf627,com.danvelazco.fbwrapper,crashes downloaded just so i didnt have to use fb messenger crashes looking for something else,not meaningful,
7c2b10a8-afc9-11e6-8d97-c4b301cdf627,com.danvelazco.fbwrapper,great one annoying bug though i noticed that lately its crashes whenever i try to navigate to messages pretty certain its due to facebook trying to cram their messenger app down our throats whenever we want to view messages,feature,resource management
7c2b11a3-afc9-11e6-b61c-c4b301cdf627,com.danvelazco.fbwrapper,crashes to home screen everytime i click on messages please fix,feature,resource management
7c2b1314-afc9-11e6-b5b1-c4b301cdf627,com.danvelazco.fbwrapper,why is clicking the message option crashing the app otherwise pretty good,feature,resource management
7c2b1397-afc9-11e6-8e53-c4b301cdf627,com.danvelazco.fbwrapper,great app but i have always used tinfoil for facebook its a great app but messages seem to crash the app,feature,resource management
7c2b18e6-afc9-11e6-abc5-c4b301cdf627,com.danvelazco.fbwrapper,messages dont work overall its good but the app crashes every time i try and read my messages,feature,resource management
7c2b19e1-afc9-11e6-bc28-c4b301cdf627,com.danvelazco.fbwrapper,great app i really like this app but in the current version whenever i try to open messages the app crashes,feature,resource management
7c2b1bd7-afc9-11e6-a2fa-c4b301cdf627,com.danvelazco.fbwrapper,awesome but the messages make the app crash smh,feature,resource management
7c2b1c57-afc9-11e6-ad31-c4b301cdf627,com.danvelazco.fbwrapper,crashes crashes every time you try to open messages,feature,resource management
7c2b1dca-afc9-11e6-9247-c4b301cdf627,com.danvelazco.fbwrapper,crashes when opening messenger whenever i go to open the facebook messages the app just crashes so cant use the messaging function at all through the app otherwise its a good app,feature,resource management
7c2b1e42-afc9-11e6-a369-c4b301cdf627,com.danvelazco.fbwrapper,crashes when trying to open message love the app but ive been running in to a big where the app crashes when i try to access messages im on a samsung galaxy s6 edge,feature,resource management
7c2b1f3d-afc9-11e6-b2a7-c4b301cdf627,com.danvelazco.fbwrapper,crashes when opening messages,feature,resource management
7c2b2040-afc9-11e6-a52e-c4b301cdf627,com.danvelazco.fbwrapper,good concept it has a bug when clicking on the messaging tab the app crashes,feature,resource management
7c2b213a-afc9-11e6-9be2-c4b301cdf627,com.danvelazco.fbwrapper,crashing issue going to uninstall the app as it always crashes while going to the message tab,feature,resource management
7c2b21b3-afc9-11e6-aaa8-c4b301cdf627,com.danvelazco.fbwrapper,facebook message crashes the app when you select it,feature,resource management
7c2b252b-afc9-11e6-93fc-c4b301cdf627,com.danvelazco.fbwrapper,crashes when opening messages id change my review to 5 stars but over the last week or so any time i open the messages section the app immediately shuts down was hoping there was a patch or some update but i havent seen anything so for now 2 stars,feature,resource management
7c2b25ae-afc9-11e6-b937-c4b301cdf627,com.danvelazco.fbwrapper,viewing messages causes it to crash as mentioned in title brilliant app otherwise once fixed will 5,feature,resource management
7c2b2af3-afc9-11e6-b5a9-c4b301cdf627,com.danvelazco.fbwrapper,disappointed this used to be such a great app but since upgrading to android 60 it has begun freezing and crashing with tiresome regularity to the point where its almost unusable now,not meaningful,
7c2b2c00-afc9-11e6-8080-c4b301cdf627,com.danvelazco.fbwrapper,crashes when i try to read messages just that every time i try to read messages the app crashes just started today i really dont want to go back to fb messenger,feature,resource management
7c2b2feb-afc9-11e6-869c-c4b301cdf627,com.danvelazco.fbwrapper,crashes and stalls a lot crashes and stalls a lot,not meaningful,
7c2b36ab-afc9-11e6-b155-c4b301cdf627,com.danvelazco.fbwrapper,bugs force closes on droid 2 after 60 update otherwise phenomenal app will bump back to five stars after it is fixed,update,
7c2b372e-afc9-11e6-afaa-c4b301cdf627,com.danvelazco.fbwrapper,keeps crashing my friend download this to my phone the app is but whenever im on the screen goes away got to keep logging back on,not meaningful,
7c2b3a30-afc9-11e6-9bbd-c4b301cdf627,com.danvelazco.fbwrapper,messages the app was working fine up until a few days ago now i cant check my messages without the app crashing fix the messages please,feature,resource management
7c2b3b33-afc9-11e6-a9af-c4b301cdf627,com.danvelazco.fbwrapper,when i click on a message the app crash,feature,
7c2b4714-afc9-11e6-8340-c4b301cdf627,com.danvelazco.fbwrapper,its a great minimal permissions app but it crashes far too often for me,not meaningful,
7c2b488f-afc9-11e6-b9b6-c4b301cdf627,com.danvelazco.fbwrapper,crashes on marshmallow great app but crashes every 2 minutes since upgrading droid turbo 2 to android 60,update,android
7c2b4b07-afc9-11e6-8654-c4b301cdf627,com.danvelazco.fbwrapper,good but crashes constantly on my droid turbo 2 with the android marshmallow update ive been using this app for a fairly long time and ive never had any problems until now,update,android
7c2b4cf8-afc9-11e6-acb6-c4b301cdf627,com.danvelazco.fbwrapper,prior to android 60 this app worked flawlessly now it crashes constantly,update,android
7c2b4d7d-afc9-11e6-bf22-c4b301cdf627,com.danvelazco.fbwrapper,almost great idea but crashes constantly,not meaningful,
7c2b4e75-afc9-11e6-8cf0-c4b301cdf627,com.danvelazco.fbwrapper,crashes constantly on 601,update,android
7c2b552e-afc9-11e6-8c4a-c4b301cdf627,com.danvelazco.fbwrapper,latest version force closes ever since the last updated for this app ive had nothing but issues with force closes running android 60 marshmallow really liked the app before these force closes started,update,android
7c2b56ab-afc9-11e6-9536-c4b301cdf627,com.danvelazco.fbwrapper,crashes consistantly love the app and how lightweight it runs been using it for almost a year now but in the last week its started crashing every time i use it never on initial startup but in the middle of using it never with a specific reason either i could be writing a comment trying to view a link or just scrolling the timeline and itll crash at random withing a minute of opening the app,update,android
7c2b5af5-afc9-11e6-baab-c4b301cdf627,com.danvelazco.fbwrapper,better than the facebook official app no ads awesome thing but i think you could make it faster also it crashes when i try to full screen a video and when i put add an emotion in the description of something i share it doesnt appear in the post but its an awesome app generally after all there are no big problems keep on the good work,feature,
7c2b5b75-afc9-11e6-a523-c4b301cdf627,com.danvelazco.fbwrapper,keeps crashing att lg g4 60 i love this app but it keeps crashing nowhalp xd,not meaningful,
7c2b93e8-afc9-11e6-b36b-c4b301cdf627,com.danvelazco.fbwrapper,not that great this is better than every other facebook app but it just severely crashed on me when i say severely i mean it locked up as i was typing and completely became unusable i couldnt access it at all then a minute later it showed a popup that said tinfoil has basically crashed and i just chose ok instead of reporting cant post pictures either man this app is bad,resource management,
7c2bae0c-afc9-11e6-9ff0-c4b301cdf627,com.danvelazco.fbwrapper,just works lg g2 pro android 44 used for at least 3 weeks installs ok no force close issues app works as described much better than other alternatives to official app,wrong,
7c2bae8f-afc9-11e6-be0b-c4b301cdf627,com.danvelazco.fbwrapper,crashes locks up jumpy this app does not do what it claims its a browser for fb but it visually shakes locks up to the point of a restart deleting this waste of space,resource management,resource management
7c2baf05-afc9-11e6-92a6-c4b301cdf627,com.danvelazco.fbwrapper,crashes crashes and hangs on galaxy s6,android,
7c2bb2f8-afc9-11e6-97ef-c4b301cdf627,com.danvelazco.fbwrapper,still cant load picture updates oct 2215 still cant upload picture from the the app tin foil update wont let me upload pictures fix that be near great replacement for facebook minus that it is crashing couple times in a day at times,resource management,
7c2bfa38-afc9-11e6-95f0-c4b301cdf627,com.danvelazco.fbwrapper,terrible use this to avoid facebook massively intrusive permissions then a couple months ago the app pretty much became useless never loads constantly crashes cant upload with out it locking up and having to start over no clue why this app turned worthless used to do everything in spades,update,
7c2bfc2b-afc9-11e6-95ed-c4b301cdf627,com.danvelazco.fbwrapper,frozen all it does is freeze i have to force close all the time to get it working and the back function takes me out if the program instead of going to the previous page it used to work better,resource management,
e3193edf-bb02-11e6-813c-fa163e345ce9,com.danvelazco.fbwrapper,crashes and burns deleted all friends and their posts does not seem to like some native browsers or bein on sd card or maybe needs to have dreaded messenger installed uninstalled until it improves,resource management,resource management
e6ae9aa8-bb02-11e6-813c-fa163e345ce9,com.danvelazco.fbwrapper,not fully functional trying to access messages causes app to crash,resource management,
e6e58929-bb02-11e6-813c-fa163e345ce9,com.danvelazco.fbwrapper,works great but get rid of the messages icon as it crashes the app still using messenger from fb so unless there is a fix just need to remember not to click on it,feature,
e7d69fea-bb02-11e6-813c-fa163e345ce9,com.danvelazco.fbwrapper,nice wrapper crashes every time i click on the messages icon pretty big problem that needs to be fixed facebook has replaced their messages icon with the sales page now,feature,
c390a52d-bc0a-11e6-a523-fa163e345ce9,com.danvelazco.fbwrapper,good but crashes needs reopening great alternative that has a few issues i hope get ironed out the occasional crash can be very annoying tends to happen more some days than others good alternative with good speed features but random crashes make it infuriating at times but hey it still beats facebook messenger thats for sure ill take the crashes over those memory hogging battery draining intrusive spy apps any day thankyou just find why it crashes fix it please devs i had a good time with it the other day with 2crashes,resource management,not meaningful
c3c8cc2e-bc0a-11e6-a523-fa163e345ce9,com.danvelazco.fbwrapper,crappy app keeps logging me out and making me do photo id checks doesnt accurately show the correct comment that was liked slow crashes and on and on facebook in general is getting stale time for the next thing,resource management,
676f07ed-c392-11e6-a2ee-fa163e345ce9,com.danvelazco.fbwrapper,needs work crashes instantly if i try to use messages,resource management,
67a5f66e-c392-11e6-a2ee-fa163e345ce9,com.danvelazco.fbwrapper,good app it is a good way to cut down data usage only issue is you cannot message from it as it just crashes otherwise i would give it 5 stars,resource management,
d1455c98-c578-11e6-8958-fa163e345ce9,com.danvelazco.fbwrapper,crashes it crasheswhen you view messages,resource management,
3ad311e7-d079-11e6-9556-fa163e345ce9,com.danvelazco.fbwrapper,good but still some bugs galaxy tab a 6 app crashes every time i touch the messages icon at the top of the page works ok otherwise thanks and keep up the good work,resource management,
3bddcb28-d079-11e6-9556-fa163e345ce9,com.danvelazco.fbwrapper,opening chat crashes app installed as fb messenger permissions are a joke sadly this alternative was an instant fail,feature,
0db48755-d91e-11e6-b326-fa163e345ce9,com.danvelazco.fbwrapper,cannot access messages love the app and the idea behind it but crashes every time i try to check my messageswhen this bug is fixed i will be happy to give 5 stars,resource management,
d05ec7bf-dd0b-11e6-a745-fa163e345ce9,com.danvelazco.fbwrapper,good but can get much better fix the messenger crash problem and fix so you can watch live streams the thing that makes me too use this app is that you can choose to get recent news every time you start the app thats a big plus,feature,
d0965280-dd0b-11e6-a745-fa163e345ce9,com.danvelazco.fbwrapper,it works so so does everything except it crashes if you get to do messenger,feature,
b66724aa-e0f9-11e6-8fa8-fa163e345ce9,com.danvelazco.fbwrapper,this app was great for awhile but has become increasingly buggy not having to install messenger was the original reason installed it but then messages became unavailable with the app crashing every time to try to check them it got to the point that it was crashing three or four times a day so i replaced it it was great for a long while but has been steadily declining for a long while as well too bad,feature,
b7dd49ed-e0f9-11e6-8fa8-fa163e345ce9,com.danvelazco.fbwrapper,i dont know whats going on but last few days i havent been able to comment on an posts at all i used to love this app used it exclusively for years but this is a major issue already crashed everytime i hit messages or try to share anything with a specific person please fix n ill give 5 stars again,resource management,
8c760cf0-e99e-11e6-aa52-fa163e345ce9,com.danvelazco.fbwrapper,crashes every time you try to access messages there is an easy work around for that issue when loading messages the useragent variable must report as a desktop version not a mobile browser and the messaging works just fine i was looking for an app to bypass facebooks malicious scripting along with its ability to launch the google play app when clicking the message icon this app seems allow many malicious scripts while firefox mobile allows me to change the useragent variable and load messages,feature,
8ce8cbf2-e99e-11e6-aa52-fa163e345ce9,com.danvelazco.fbwrapper,downloaded for fb messenger ability this crashes the app,not meaningful,
22b30294-f30d-11e6-885c-000c29dba5da,com.danvelazco.fbwrapper,crashing always crashing bro we need an update,not meaningful,
